zip_path,task_name,basis_folder,modality,task_type,dimension,variant,passed,total,accuracy
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,xxl,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,0,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,1,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,3,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,5,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,0_extreme,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,0_low,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,0_medium,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,3_extreme,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,3_low,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,3_medium,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_rule_arity,0_1f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_rule_arity,0_2f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_rule_arity,0_4f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_rule_arity,3_1f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_rule_arity,3_2f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_flash_20260415_222547.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_rule_arity,3_4f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,adversarial_confound,dense,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,adversarial_confound,extreme,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,combined,easy,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,combined,hard,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,combined,medium,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,confound,extreme,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,confound,high,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,confound,low,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,confound,medium,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,disjunction,easy,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,disjunction,hard,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,negation,easy,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,negation,hard,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,noise_width,n0,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,noise_width,n1,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,noise_width,n2,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,position,back_loaded,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,position,clustered,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,position,front_loaded,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,position,random,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,rule_arity,1f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,rule_arity,2f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,rule_arity,3f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,rule_arity,4f,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,l,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,m,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,xl,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,set_size,xxl,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,0,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,1,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,3,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count,5,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,0_extreme,30,30,1.0
selective_attention/feature_sensitive/text/filtering/google_gemini_2.5_pro_20260415_223714.log,selective attention - feature sensitive text filtering,feature_sensitive,text,filtering,target_count_x_confound,0_low,30,30,1.0
